week,vendor,snap_total,dufb_total,wdfm_total,reported_sales
11_8_2025,Muchos Tacos,0,0,0,1941
11_8_2025,the New Plate,0,0,0,366
11_8_2025,No Label Mushrooms,0,53,0,700
11_8_2025,Norma's Florals,0,0,0,330
11_8_2025,Ohana Freeze Dried Market,0,0,0,629
11_8_2025,Passion Gardens,0,0,0,150
11_8_2025,Peach is Good,6,42,5,1280
11_8_2025,Purpose,0,0,0,720
11_8_2025,Quesadilla Factory,0,0,0,1275
11_8_2025,Rancho Martinez Kitchen,0,0,0,849
11_8_2025,Remedy Design Shop,0,0,50,850
11_8_2025,Rocky Gutter Homestead,0,0,20,1154
11_8_2025,Round Rock Honey,0,0,0,300
11_8_2025,Shar's Plants & Jewelry,0,0,0,193
11_8_2025,Sison Tacos,0,0,5,800
11_8_2025,Southern Sisters Soaps,0,0,0,651
11_8_2025,Sweet & Sourdough,0,0,10,404
11_8_2025,Symphony Candle Co.,0,0,0,340
11_8_2025,Tasty Amy's,0,0,0,855
11_8_2025,TLC Farms,0,0,15,1000
11_8_2025,Tres Manos Coffee,0,0,0,312
11_8_2025,TruJamaica,0,0,0,404
11_8_2025,Valley Mills Vineyards,0,0,0,612
11_8_2025,Whitestone Pastures,0,0,0,684
11_8_2025,Yallatizers,0,0,0,2100
11_8_2025,Yield Here Farms,0,0,0,168
12_13_2025,Ary Land & Cattle,0,0,0,500
12_13_2025,ATX Jerky,0,0,0,1332
12_13_2025,Audrey's Pawstries,0,0,0,200
12_13_2025,Bonnet Farm,0,110,0,1000
12_13_2025,Bud's Lemonade,0,0,0,520
12_13_2025,Brazos Valley Cheese,0,0,0,1700
12_13_2025,Bridge Troll Customs,0,0,0,305
12_13_2025,Broken Grain Baking Co.,27,0,0,2100
12_13_2025,C323 Woodworking,0,0,5,700
12_13_2025,Cha Community,0,0,10,904
12_13_2025,Chapultepec Farm,15,0,0,500
12_13_2025,Chef Flaco's Salsa,0,0,0,900
12_13_2025,Churros la Catrina,0,0,0,700
12_13_2025,Clay by Denae,0,0,0,670
12_13_2025,Copperhead Creek Jewelry,0,0,0,668
12_13_2025,Don't Eat Beads,0,0,0,500
12_13_2025,Dresden Specialty Meats,4,0,0,1050
12_13_2025,Emily Martinka Pottery,0,0,0,1354
12_13_2025,Foundations Farm,0,0,0,332
12_13_2025,Fruits of Life,0,0,0,185
12_13_2025,Handmade Waco,0,0,0,255
12_13_2025,Hay Ewe Ranch LLC,0,0,0,106
12_13_2025,Heritage Coffee,0,0,5,769
12_13_2025,Heritage Food Crafters,0,0,15,1000
12_13_2025,Home Fries Cafe,0,0,47,548
12_13_2025,Hutto Soap & Candle Co,0,0,0,210
12_13_2025,Iron Bridge Coffee,0,0,0,704
12_13_2025,Katharos Baking Co,0,0,0,1200
12_13_2025,Kurbside Coffee,0,0,0,510
12_13_2025,L'Atelier Fromager,0,0,0,664
12_13_2025,Le's Kitchen,0,0,0,365
12_13_2025,Little Bexar Farm,0,0,0,1900
12_13_2025,Little Threads by Emily,0,0,0,918
12_13_2025,Luna Clean Food Cafe,0,0,0,777
12_13_2025,Mama D's Pickles and Jams,0,0,243,400
12_13_2025,Mike's Makes,0,0,0,500
12_13_2025,Muchos Tacos,0,0,0,1862
12_13_2025,the New Plate,0,0,0,538
12_13_2025,Newton's Luxe Pantry,0,0,0,1130
12_13_2025,No Label Mushrooms,0,17,0,940
12_13_2025,Ohana Freeze Dried Market,0,0,0,540
12_13_2025,Peach is Good,15,0,0,847
12_13_2025,Purpose,0,0,0,956
12_13_2025,Quesadilla Factory,0,0,35,1051
12_13_2025,Rancho Martinez Kitchen,15,0,0,995
12_13_2025,Remedy Design Shop,0,0,0,650
12_13_2025,Rocky Gutter Homestead,0,0,0,1250
12_13_2025,Round Rock Honey,7,0,0,360
12_13_2025,Shar's Plants & Jewelry,0,0,15,115
12_13_2025,Southern Sisters Soaps,0,0,0,764
12_13_2025,Sweet & Sourdough,0,0,0,445
12_13_2025,Symphony Candle Co.,0,0,0,525
12_13_2025,Tasty Amy's,0,0,0,628
12_13_2025,TLC Farms,0,0,10,1900
12_13_2025,TruJamaica,0,0,0,366
12_13_2025,Urban Reap,0,6,5,562
12_13_2025,Valley Mills Vineyards,0,0,0,435
12_13_2025,Violette Bakery,0,0,0,500
12_13_2025,Waco Downtown Farmers Market,0,0,0,400
12_13_2025,Yallatizers,0,0,0,1305
12_13_2025,Yield Here Farms,0,0,0,212
12_20_2025,Around the World Bakery,0,0,0,740
12_20_2025,Ary Land & Cattle,0,0,0,328
12_20_2025,ATX Jerky,0,0,0,1030
12_20_2025,Barking Mutt Bakery,0,0,5,221
12_20_2025,Bonnet Farm,14,14,0,800
12_20_2025,Bud's Lemonade,0,0,0,520
12_20_2025,Brazos Valley Cheese,0,0,0,1755
12_20_2025,C323 Woodworking,0,0,0,600
12_20_2025,Cha Community,0,0,20,783
12_20_2025,Chapultepec Farm,13,0,0,655
12_20_2025,Chef Flaco's Salsa,9,0,0,850
12_20_2025,Churros la Catrina,0,0,0,1150
12_20_2025,Clay by Denae,0,0,0,754
12_20_2025,Copperhead Creek Jewelry,0,0,0,74
12_20_2025,Don't Eat Beads,0,0,0,246
12_20_2025,Dresden Specialty Meats,30,0,0,1400
12_20_2025,Foundations Farm,0,0,0,234
12_20_2025,Fruits of Life,0,0,0,338
12_20_2025,Handmade Waco,0,0,0,631
12_20_2025,Hay Ewe Ranch LLC,0,0,0,240
12_20_2025,Heritage Coffee,0,0,0,826
12_20_2025,Heritage Food Crafters,0,0,0,1060
12_20_2025,Home Fries Cafe,0,0,0,542
12_20_2025,Hutto Soap & Candle Co,0,0,0,579
12_20_2025,Iron Bridge Coffee,0,0,0,973
12_20_2025,Katharos Baking Co,0,0,0,800
12_20_2025,L'Atelier Fromager,0,0,0,1000
12_20_2025,Little Bexar Farm,0,0,0,1900
12_20_2025,Lula Mae's Cajun Cuisine,0,0,10,231
12_20_2025,Luna Clean Food Cafe,0,0,0,686
12_20_2025,Mama D's Pickles and Jams,7,0,201,270
12_20_2025,Mike's Makes,10,0,0,656
12_20_2025,Muchos Tacos,0,0,10,1690
12_20_2025,the New Plate,0,0,0,359
12_20_2025,No Label Mushrooms,0,0,0,1000
12_20_2025,Ohana Freeze Dried Market,0,0,0,282
12_20_2025,Passion Gardens,0,0,0,150
12_20_2025,Peach is Good,0,0,0,250
12_20_2025,Purpose,0,0,0,450
12_20_2025,Quesadilla Factory,0,0,0,1024
12_20_2025,Rancho Martinez Kitchen,0,0,0,900
12_20_2025,Remedy Design Shop,0,0,0,600
12_20_2025,Rocky Gutter Homestead,0,0,0,1150
12_20_2025,Round Rock Honey,0,0,0,334
12_20_2025,Shar's Plants & Jewelry,0,0,0,153
12_20_2025,Southern Sisters Soaps,0,0,0,537
12_20_2025,The Spoonery,0,0,0,330
12_20_2025,Sweet & Sourdough,0,0,0,445
12_20_2025,Symphony Candle Co.,0,0,0,560
12_20_2025,TLC Farms,0,0,0,950
12_20_2025,TruJamaica,0,0,0,276
12_20_2025,Valley Mills Vineyards,0,0,0,568
12_20_2025,Violette Bakery,0,0,0,355
12_20_2025,Yallatizers,0,0,0,1600
12_20_2025,Zandartistry,0,0,0,140
12_27_2025,Around the World Bakery,0,0,10,730
12_27_2025,Ary Land & Cattle,0,0,0,410
12_27_2025,Bud's Lemonade,0,0,0,275
12_27_2025,Cha Community,0,0,10,1093
12_27_2025,Chef Flaco's Salsa,1,0,0,800
12_27_2025,Churros la Catrina,0,0,0,725
12_27_2025,Copperhead Creek Jewelry,0,0,0,122
12_27_2025,Don't Eat Beads,0,0,0,139
12_27_2025,Fruits of Life,0,0,0,275
12_27_2025,Hay Ewe Ranch LLC,0,8,0,220
12_27_2025,Home Fries Cafe,0,0,0,504
12_27_2025,Hutto Soap & Candle Co,0,0,0,286
12_27_2025,Knots with Sofia,0,0,0,187
12_27_2025,Kurbside Coffee,0,0,15,582
12_27_2025,La Frescura,14,0,5,180
12_27_2025,L'Atelier Fromager,0,0,0,666
12_27_2025,Luna Clean Food Cafe,0,0,0,572
12_27_2025,Mike's Makes,30,0,0,636
12_27_2025,No Label Mushrooms,0,0,20,900
12_27_2025,Quesadilla Factory,0,0,17,1159
12_27_2025,Remedy Design Shop,0,0,0,400
12_27_2025,Rocky Gutter Homestead,8,0,0,675
12_27_2025,Round Rock Honey,0,0,0,500
12_27_2025,TLC Farms,0,0,0,650
12_27_2025,Valley Mills Vineyards,0,0,0,252
12_27_2025,Yallatizers,0,0,0,975
12_6_2025,Alili Bold Accessories,0,0,0,230
12_6_2025,Around the World Bakery,0,0,0,631
12_6_2025,Ary Land & Cattle,0,0,0,350
12_6_2025,ATX Jerky,0,0,0,1378
12_6_2025,Audrey's Pawstries,0,0,0,150
12_6_2025,Bonnet Farm,6,44,5,800
12_6_2025,Bud's Lemonade,0,0,10,323
12_6_2025,Brazos Valley Cheese,15,0,0,1890
12_6_2025,Broken Grain Baking Co.,9,0,0,2100
12_6_2025,Cha Community,0,0,15,723
12_6_2025,Chapultepec Farm,0,0,0,522
12_6_2025,Chef Flaco's Salsa,15,0,0,900
12_6_2025,Churros la Catrina,0,0,0,700
12_6_2025,Copperhead Creek Jewelry,0,0,0,32
12_6_2025,Don't Eat Beads,0,0,0,345
12_6_2025,Dresden Specialty Meats,0,0,0,550
12_6_2025,Foundations Farm,0,0,0,270
12_6_2025,Fruits of Life,0,0,0,316
12_6_2025,Hay Ewe Ranch LLC,0,0,0,56
12_6_2025,Heritage Coffee,0,0,5,700
12_6_2025,Heritage Food Crafters,0,0,5,990
12_6_2025,Home Fries Cafe,0,0,15,437
12_6_2025,Hutto Soap & Candle Co,0,0,0,513
12_6_2025,JB Wood Crafts,0,0,0,356
12_6_2025,Katharos Baking Co,0,0,0,1100
12_6_2025,Kurbside Coffee,0,0,15,512
12_6_2025,La Frescura,0,0,0,150
12_6_2025,L'Atelier Fromager,0,0,0,988
12_6_2025,Luna Clean Food Cafe,33,0,0,586
12_6_2025,Mama D's Pickles and Jams,14,0,257,350
12_6_2025,Mike's Makes,0,0,0,577
12_6_2025,Muchos Tacos,0,0,0,1173
12_6_2025,No Label Mushrooms,9,8,0,980
12_6_2025,Ohana Freeze Dried Market,0,0,0,269
12_6_2025,Peach is Good,0,41,0,790
12_6_2025,Pink Cheeks Studio,0,0,0,238
12_6_2025,Purpose,0,0,0,300
12_6_2025,Quesadilla Factory,0,0,45,1115
12_6_2025,Remedy Design Shop,0,0,0,350
12_6_2025,Rocky Gutter Homestead,0,0,25,990
12_6_2025,Round Rock Honey,0,0,0,871
12_6_2025,Shar's Plants & Jewelry,0,0,0,133
12_6_2025,Sison Tacos,0,0,0,600
12_6_2025,Southern Sisters Soaps,0,0,0,650
12_6_2025,Sweet & Sourdough,0,0,0,450
12_6_2025,Symphony Candle Co.,0,0,0,505
12_6_2025,Tasty Amy's,0,0,0,527
12_6_2025,TLC Farms,0,0,5,1125
12_6_2025,TruJamaica,0,0,15,941
12_6_2025,Valley Mills Vineyards,0,0,0,239
12_6_2025,Whiskey Hill Turnings,0,0,0,1068
12_6_2025,Whitestone Pastures,0,0,0,460
12_6_2025,Yallatizers,0,0,0,1200
12_6_2025,Yield Here Farms,0,8,0,200
